InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
504795,71053,WHITE METAL LANTERN,13,2010-12-05 09:15:00,1.25,12631,France,16.25
504796,M,MANUAL,12,2011-11-16 08:34:00,2.1,15245,Sweden,25.2
504796,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2010-05-11 11:19:00,0.85,15339,Belgium,12.75
504797,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2010-07-04 17:00:00,3.75,17135,Germany,56.25
504797,22423,REGENCY CAKESTAND 3 TIER,4,2011-03-09 17:52:00,39.9,15353,United Kingdom,159.6
504797,71053,WHITE METAL LANTERN,10,2011-06-27 21:12:00,18.9,14271,France,189.0
504798,22423,REGENCY CAKESTAND 3 TIER,4,2010-08-06 15:45:00,1.25,14756,Spain,5.0
504798,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-01-19 17:01:00,3.75,13208,Spain,56.25
504799,DOT,DOTCOM POSTAGE,14,2010-10-03 22:08:00,39.9,13733,Sweden,558.6
504799,POST,POSTAGE,16,2011-02-07 17:55:00,3.75,13343,Belgium,60.0
504799,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-07-20 10:33:00,24.5,12578,Belgium,49.0
504800,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-04-20 21:42:00,12.75,17914,Sweden,153.0
504800,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-04-27 16:44:00,5.95,14103,Australia,23.8
504801,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2010-02-02 18:53:00,0.85,15575,Germany,11.05
504801,POST,POSTAGE,14,2010-03-27 22:38:00,18.9,13673,Sweden,264.6
504802,85099B,JUMBO BAG RED RETROSPOT,4,2010-11-19 18:38:00,3.75,12986,France,15.0
504802,71053,WHITE METAL LANTERN,9,2010-01-18 09:48:00,18.9,15935,United Kingdom,170.1
504802,84029E,RED WOOLLY HOTTIE WHITE HEART.,14,2010-04-19 10:45:00,18.9,14432,Netherlands,264.6
504803,71053,WHITE METAL LANTERN,1,2010-03-08 19:11:00,2.1,13781,Netherlands,2.1
504803,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-03-29 10:39:00,24.5,16945,France,49.0
504804,71053,WHITE METAL LANTERN,13,2010-03-22 10:59:00,2.1,14432,Australia,27.3
504804,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2011-02-19 12:21:00,39.9,14381,Netherlands,399.0
504804,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-03-17 09:53:00,39.9,18214,Sweden,239.4
504805,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-04-10 19:25:00,12.75,14309,Germany,153.0
504805,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2010-05-20 18:16:00,5.95,12803,Sweden,35.7
504806,M,MANUAL,9,2011-05-12 16:02:00,12.75,13416,Spain,114.75
504806,84406B,CREAM CUPID HEARTS COAT HANGER,12,2010-11-22 18:17:00,0.85,18215,Sweden,10.2
504807,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-09 11:49:00,1.25,14754,Belgium,3.75
504807,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2011-04-29 20:13:00,0.85,14610,Portugal,14.45
504807,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-12-22 18:01:00,8.5,17618,Belgium,25.5
504808,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2010-03-02 11:17:00,0.85,16677,Belgium,10.2
504808,84029E,RED WOOLLY HOTTIE WHITE HEART.,13,2011-05-24 17:06:00,1.25,15769,Germany,16.25
504809,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2010-08-21 16:00:00,39.9,16817,Spain,239.4
504809,POST,POSTAGE,10,2011-10-16 17:00:00,0.85,18128,Australia,8.5
504809,DOT,DOTCOM POSTAGE,15,2010-03-19 16:22:00,3.75,14724,Sweden,56.25
504810,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-06-18 11:36:00,39.9,12471,Australia,478.8
504810,POST,POSTAGE,2,2011-11-22 14:13:00,1.25,12850,Sweden,2.5
504811,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2010-11-07 19:48:00,5.95,17359,Australia,89.25
504811,85099B,JUMBO BAG RED RETROSPOT,14,2010-04-12 15:03:00,8.5,16601,Portugal,119.0
504812,POST,POSTAGE,3,2010-01-30 11:13:00,24.5,16638,Germany,73.5
504812,M,MANUAL,12,2010-08-13 19:37:00,5.95,16622,United Kingdom,71.4
504812,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-02-17 22:50:00,5.95,14307,Belgium,53.55
504813,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-10-13 11:49:00,2.1,18095,Australia,12.6
504813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-01 19:24:00,3.75,14122,Germany,45.0
504814,DOT,DOTCOM POSTAGE,7,2011-08-21 21:02:00,2.1,13091,France,14.7
504814,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2010-08-05 19:29:00,0.85,14146,Spain,5.95
504815,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-25 18:01:00,39.9,16082,Australia,239.4
504815,71053,WHITE METAL LANTERN,13,2010-09-27 16:24:00,8.5,12888,Sweden,110.5
504816,POST,POSTAGE,18,2010-06-22 17:19:00,1.25,16911,Netherlands,22.5
504816,47566,PARTY BUNTING,7,2010-05-14 08:30:00,1.25,16167,Switzerland,8.75
504817,POST,POSTAGE,5,2011-03-05 10:20:00,24.5,14626,France,122.5
504817,M,MANUAL,15,2010-05-26 14:43:00,12.75,13144,Germany,191.25
504818,TEST001,TEST PRODUCT,14,2011-03-04 21:06:00,12.75,15732,Sweden,178.5
504818,POST,POSTAGE,14,2011-08-26 16:22:00,1.25,13552,Switzerland,17.5
504819,71053,WHITE METAL LANTERN,5,2010-04-13 22:24:00,5.95,13895,Spain,29.75
504819,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-10-03 17:12:00,18.9,17498,France,113.4
504819,TEST001,TEST PRODUCT,2,2010-07-05 20:11:00,18.9,16793,Australia,37.8
504820,47566,PARTY BUNTING,5,2010-02-01 13:05:00,24.5,13718,Germany,122.5
504820,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-07-24 15:31:00,24.5,17253,France,73.5
504821,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-02-24 21:31:00,0.85,18169,Sweden,6.8
504822,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-07-18 15:43:00,0.85,15627,France,3.4
504822,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2010-05-04 10:14:00,24.5,13651,France,294.0
504822,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-07-09 16:18:00,3.75,15239,Netherlands,3.75
504823,47566,PARTY BUNTING,4,2011-03-08 15:14:00,3.75,17187,Sweden,15.0
504823,TEST001,TEST PRODUCT,17,2011-10-05 08:41:00,12.75,17773,Netherlands,216.75
504824,M,MANUAL,18,2010-05-25 19:27:00,18.9,16425,Germany,340.2
504824,71053,WHITE METAL LANTERN,13,2011-11-08 10:12:00,1.25,14251,Netherlands,16.25
504824,TEST001,TEST PRODUCT,13,2011-10-21 15:46:00,18.9,13667,Australia,245.7
504825,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-11-29 19:06:00,0.85,13203,Portugal,5.1
504825,22720,SET OF 3 CAKE TINS PANTRY DESIGN,11,2010-03-03 14:45:00,3.75,16308,Sweden,41.25
504826,22720,SET OF 3 CAKE TINS PANTRY DESIGN,15,2010-10-19 19:23:00,24.5,16782,Australia,367.5
504827,71053,WHITE METAL LANTERN,3,2011-02-13 20:26:00,24.5,17377,Portugal,73.5
504827,47566,PARTY BUNTING,7,2010-09-20 14:24:00,39.9,14246,Spain,279.3
504827,TEST001,TEST PRODUCT,11,2010-07-29 22:37:00,8.5,16402,United Kingdom,93.5
504828,47566,PARTY BUNTING,14,2010-11-08 12:41:00,0.85,14954,Switzerland,11.9
504828,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-11-21 17:28:00,3.75,15699,Belgium,11.25
504829,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2010-02-20 17:10:00,0.85,17928,United Kingdom,11.9
504829,85099B,JUMBO BAG RED RETROSPOT,4,2010-04-06 12:37:00,1.25,12869,France,5.0
504829,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-09-26 16:09:00,8.5,14177,Australia,68.0
504830,DOT,DOTCOM POSTAGE,9,2010-07-13 08:32:00,39.9,14072,Germany,359.1
504830,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-03-22 17:58:00,8.5,17311,Switzerland,85.0
504831,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2010-09-08 14:47:00,2.1,12486,Sweden,6.3
504831,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2010-04-30 16:52:00,18.9,15917,Netherlands,207.9
504832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-09-24 08:57:00,12.75,16977,Switzerland,89.25
504832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-10-17 21:57:00,39.9,15302,United Kingdom,79.8
504832,M,MANUAL,5,2010-04-24 20:29:00,18.9,12662,Germany,94.5
504833,M,MANUAL,9,2011-08-26 14:34:00,12.75,12542,Netherlands,114.75
504833,POST,POSTAGE,15,2011-02-05 12:53:00,1.25,12569,France,18.75
504834,TEST001,TEST PRODUCT,17,2011-11-23 20:30:00,24.5,13552,Spain,416.5
504834,M,MANUAL,17,2011-04-05 15:57:00,3.75,17646,Sweden,63.75
504834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-06-02 18:02:00,12.75,15575,Germany,12.75
504835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-05-31 17:57:00,8.5,12596,Switzerland,8.5
504835,TEST001,TEST PRODUCT,17,2011-04-24 12:13:00,39.9,13670,Sweden,678.3
504836,M,MANUAL,7,2010-05-10 09:54:00,8.5,17427,Germany,59.5
504836,71053,WHITE METAL LANTERN,10,2011-02-20 18:00:00,3.75,13787,Germany,37.5
504837,22423,REGENCY CAKESTAND 3 TIER,9,2011-06-18 11:56:00,3.75,18214,France,33.75
504837,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-08-27 15:39:00,5.95,15851,Switzerland,5.95
504837,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-01-27 13:48:00,12.75,14538,Switzerland,114.75
504838,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-01-27 21:05:00,8.5,12939,France,25.5
504838,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-09-28 18:30:00,8.5,18059,Belgium,17.0
504839,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-05-20 09:49:00,0.85,12773,Spain,6.8
504839,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-11-21 19:40:00,2.1,13544,Belgium,8.4
504839,TEST001,TEST PRODUCT,17,2011-03-12 20:21:00,39.9,17731,United Kingdom,678.3
504840,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-10-26 14:49:00,2.1,15091,Germany,29.4
504840,M,MANUAL,15,2011-03-22 19:36:00,8.5,12371,United Kingdom,127.5
504841,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-03-30 21:49:00,24.5,17649,Belgium,416.5
504841,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-06-12 12:48:00,5.95,14563,Switzerland,71.4
504842,TEST001,TEST PRODUCT,6,2011-08-05 11:18:00,2.1,13639,Sweden,12.6
504842,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2011-06-15 17:58:00,3.75,13422,Sweden,60.0
504842,22423,REGENCY CAKESTAND 3 TIER,15,2010-08-30 15:37:00,39.9,16730,France,598.5
504843,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-04-22 11:27:00,39.9,16465,Portugal,199.5
504843,TEST001,TEST PRODUCT,4,2010-11-22 20:19:00,0.85,13980,Sweden,3.4
504844,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2010-06-01 20:06:00,1.25,15597,Netherlands,21.25
504844,M,MANUAL,4,2011-07-01 20:46:00,12.75,17332,Sweden,51.0
504845,84029E,RED WOOLLY HOTTIE WHITE HEART.,14,2011-02-16 21:36:00,12.75,16338,Belgium,178.5
504845,71053,WHITE METAL LANTERN,6,2011-09-28 15:58:00,3.75,16883,Portugal,22.5
504846,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-08-07 21:19:00,1.25,16655,Australia,7.5
504846,22423,REGENCY CAKESTAND 3 TIER,5,2011-10-11 12:05:00,2.1,13004,Spain,10.5
504847,84406B,CREAM CUPID HEARTS COAT HANGER,5,2010-09-15 20:25:00,5.95,14033,Portugal,29.75
504847,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-10-07 20:38:00,0.85,14995,Belgium,7.65
504847,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-03-29 08:17:00,0.85,14571,Sweden,8.5
504848,85099B,JUMBO BAG RED RETROSPOT,16,2010-12-29 10:19:00,2.1,15526,Netherlands,33.6
504849,TEST001,TEST PRODUCT,14,2011-11-05 21:48:00,24.5,17385,Australia,343.0
504849,22423,REGENCY CAKESTAND 3 TIER,16,2010-01-22 14:18:00,8.5,17040,Spain,136.0
504849,22423,REGENCY CAKESTAND 3 TIER,2,2010-04-25 11:48:00,1.25,14702,Portugal,2.5
504850,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-08-23 14:56:00,5.95,14439,Germany,35.7
504850,84406B,CREAM CUPID HEARTS COAT HANGER,16,2011-08-16 08:46:00,8.5,13015,Belgium,136.0
504851,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-04-30 08:03:00,8.5,13225,Switzerland,76.5
504851,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-10-10 19:15:00,18.9,14430,Germany,151.2
504852,71053,WHITE METAL LANTERN,3,2010-09-01 08:51:00,5.95,16593,Portugal,17.85
504852,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-12-18 22:46:00,24.5,16815,Belgium,416.5
504852,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2010-10-24 09:41:00,5.95,16787,Netherlands,83.3
504853,DOT,DOTCOM POSTAGE,10,2011-05-26 16:57:00,5.95,16549,Portugal,59.5
504853,M,MANUAL,12,2010-07-10 15:46:00,2.1,15385,United Kingdom,25.2
504854,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-09-08 21:51:00,8.5,13412,Netherlands,34.0
504854,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-03-27 16:11:00,8.5,18002,Sweden,85.0
504854,M,MANUAL,3,2011-04-03 15:11:00,3.75,17212,Netherlands,11.25
504855,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-07-03 20:14:00,8.5,13262,Germany,153.0
504855,22423,REGENCY CAKESTAND 3 TIER,15,2010-08-19 14:44:00,2.1,14155,Netherlands,31.5
504856,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2010-06-15 13:16:00,39.9,13346,Switzerland,638.4
504856,22423,REGENCY CAKESTAND 3 TIER,6,2010-08-09 08:28:00,8.5,16445,Netherlands,51.0
504857,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-12-08 22:08:00,1.25,15230,Belgium,12.5
504857,85099B,JUMBO BAG RED RETROSPOT,15,2010-07-20 15:11:00,24.5,14343,Belgium,367.5
504857,DOT,DOTCOM POSTAGE,9,2010-03-21 15:17:00,3.75,15276,Germany,33.75
504858,85099B,JUMBO BAG RED RETROSPOT,14,2011-04-12 08:39:00,3.75,13085,Portugal,52.5
504858,POST,POSTAGE,1,2010-06-15 09:35:00,12.75,13749,Sweden,12.75
504859,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-08-23 21:09:00,39.9,12436,France,478.8
504859,DOT,DOTCOM POSTAGE,17,2011-07-06 18:02:00,3.75,18038,Netherlands,63.75
504860,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-05-08 10:39:00,1.25,13727,Australia,1.25
504860,DOT,DOTCOM POSTAGE,7,2010-10-16 22:04:00,39.9,16192,Australia,279.3
504861,22423,REGENCY CAKESTAND 3 TIER,18,2010-08-24 17:24:00,0.85,13459,Portugal,15.3
504861,47566,PARTY BUNTING,15,2011-09-08 16:03:00,18.9,14954,Netherlands,283.5
504862,84029E,RED WOOLLY HOTTIE WHITE HEART.,16,2010-10-05 12:27:00,1.25,17352,Australia,20.0
504862,TEST001,TEST PRODUCT,11,2010-05-22 20:10:00,12.75,12996,France,140.25
504862,84406B,CREAM CUPID HEARTS COAT HANGER,7,2011-03-04 22:12:00,39.9,13456,United Kingdom,279.3
504863,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2010-06-08 14:35:00,18.9,14982,Switzerland,340.2
504863,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-08-02 10:26:00,5.95,15248,United Kingdom,59.5
504864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-09-03 10:52:00,18.9,15144,United Kingdom,151.2
504864,71053,WHITE METAL LANTERN,5,2011-07-12 09:52:00,8.5,16904,Portugal,42.5
504864,TEST001,TEST PRODUCT,15,2010-03-31 21:48:00,8.5,13550,Australia,127.5
504865,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-02-27 14:05:00,5.95,13270,United Kingdom,53.55
504865,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-06-11 13:56:00,18.9,16272,Spain,170.1
504866,47566,PARTY BUNTING,6,2010-11-26 14:21:00,2.1,16285,Spain,12.6
504866,47566,PARTY BUNTING,9,2010-11-16 14:41:00,39.9,13423,Germany,359.1
504867,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2010-02-04 11:01:00,3.75,12582,Belgium,52.5
504867,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2010-10-21 21:30:00,1.25,15830,France,16.25
504868,47566,PARTY BUNTING,8,2011-03-30 11:47:00,24.5,13281,Sweden,196.0
504868,POST,POSTAGE,12,2011-10-19 22:35:00,0.85,12546,United Kingdom,10.2
504869,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2010-02-25 14:53:00,12.75,13268,Australia,165.75
504869,TEST001,TEST PRODUCT,5,2010-02-18 10:10:00,18.9,17991,Sweden,94.5
504869,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2010-12-26 22:39:00,1.25,17404,Spain,15.0
504870,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-11-21 15:42:00,12.75,13210,Belgium,127.5
504870,22423,REGENCY CAKESTAND 3 TIER,7,2011-01-20 21:39:00,8.5,16420,Portugal,59.5
504871,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2010-03-24 11:39:00,39.9,15368,Australia,718.2
504871,TEST001,TEST PRODUCT,13,2010-10-15 11:18:00,8.5,17305,Belgium,110.5
504872,84406B,CREAM CUPID HEARTS COAT HANGER,12,2010-07-02 13:01:00,1.25,17816,Australia,15.0
504872,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-09-03 12:44:00,5.95,18169,France,11.9
504872,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-05-13 12:05:00,39.9,12418,Netherlands,119.7
504873,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2011-01-16 15:28:00,39.9,12760,Australia,678.3
504873,POST,POSTAGE,18,2010-07-21 08:41:00,18.9,14313,Portugal,340.2
504874,TEST001,TEST PRODUCT,4,2011-03-14 11:31:00,12.75,12587,Switzerland,51.0
504874,47566,PARTY BUNTING,6,2010-03-10 20:16:00,0.85,15031,Germany,5.1
504874,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-03-23 09:53:00,5.95,15701,United Kingdom,5.95
504875,DOT,DOTCOM POSTAGE,16,2010-02-25 09:51:00,5.95,13430,United Kingdom,95.2
504875,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2010-05-15 16:01:00,24.5,16891,Spain,171.5
504876,M,MANUAL,8,2010-09-18 10:41:00,1.25,14994,France,10.0
504876,85099B,JUMBO BAG RED RETROSPOT,1,2011-01-22 11:28:00,24.5,17527,Portugal,24.5
504877,M,MANUAL,12,2010-09-27 11:03:00,0.85,16859,Spain,10.2
504877,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-11-30 11:26:00,3.75,13368,Belgium,56.25
504877,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2010-05-28 20:22:00,8.5,16883,France,93.5
504878,85099B,JUMBO BAG RED RETROSPOT,14,2011-05-01 13:58:00,5.95,18154,Belgium,83.3
504878,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2010-12-05 08:10:00,0.85,17574,France,15.3
504879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-06-24 20:30:00,3.75,14663,Australia,52.5
504879,47566,PARTY BUNTING,16,2010-06-02 16:02:00,18.9,16382,Germany,302.4
504879,DOT,DOTCOM POSTAGE,3,2011-07-19 19:49:00,12.75,15145,France,38.25
504880,M,MANUAL,2,2010-11-08 11:31:00,24.5,15803,Belgium,49.0
504880,TEST001,TEST PRODUCT,1,2011-01-15 08:50:00,2.1,18127,Sweden,2.1
504881,POST,POSTAGE,13,2010-08-21 15:15:00,1.25,12444,Switzerland,16.25
504881,22423,REGENCY CAKESTAND 3 TIER,11,2010-12-24 16:24:00,24.5,13861,United Kingdom,269.5
504882,DOT,DOTCOM POSTAGE,13,2011-04-18 16:49:00,1.25,12738,Belgium,16.25
504882,84406B,CREAM CUPID HEARTS COAT HANGER,11,2011-03-22 11:37:00,8.5,16726,Australia,93.5
504882,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-08-23 11:36:00,0.85,15571,Spain,3.4
504883,M,MANUAL,2,2011-06-15 20:02:00,18.9,15264,Netherlands,37.8
504883,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-27 15:57:00,3.75,14666,Switzerland,3.75
504884,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2010-10-24 12:22:00,8.5,14358,Portugal,144.5
504884,47566,PARTY BUNTING,14,2011-04-25 20:44:00,1.25,12539,France,17.5
504884,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-09-18 09:21:00,2.1,16804,Germany,12.6
504885,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-05-24 22:37:00,1.25,15704,United Kingdom,3.75
504885,71053,WHITE METAL LANTERN,18,2011-09-11 11:06:00,12.75,12738,Portugal,229.5
504886,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-08-01 10:43:00,39.9,16174,Spain,359.1
504886,85099B,JUMBO BAG RED RETROSPOT,18,2010-10-24 12:48:00,12.75,15324,Switzerland,229.5
504887,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2010-05-03 13:12:00,3.75,15907,Spain,56.25
504887,22423,REGENCY CAKESTAND 3 TIER,8,2010-10-13 13:29:00,12.75,14633,Spain,102.0
504887,85099B,JUMBO BAG RED RETROSPOT,9,2011-07-22 17:08:00,18.9,12911,United Kingdom,170.1
504888,71053,WHITE METAL LANTERN,5,2011-02-14 10:01:00,1.25,12925,Germany,6.25
504888,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-08-09 19:24:00,18.9,15055,Switzerland,18.9
504889,22720,SET OF 3 CAKE TINS PANTRY DESIGN,15,2010-09-11 13:44:00,3.75,15972,Portugal,56.25
504889,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2010-01-30 18:10:00,18.9,14332,Switzerland,151.2
504889,POST,POSTAGE,1,2010-06-26 16:24:00,0.85,13498,Switzerland,0.85
504890,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-04-30 22:28:00,1.25,16054,Netherlands,10.0
504890,DOT,DOTCOM POSTAGE,13,2010-11-11 18:07:00,24.5,12388,France,318.5
504891,M,MANUAL,9,2010-02-24 17:51:00,24.5,15466,United Kingdom,220.5
504891,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-03-18 21:43:00,8.5,16692,Australia,17.0
504892,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-02-04 19:34:00,1.25,16729,Belgium,1.25
504892,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2010-09-26 10:41:00,3.75,17939,Australia,30.0
504892,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-07-24 11:48:00,5.95,15761,Switzerland,23.8
504893,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2010-06-29 22:56:00,1.25,14840,Australia,15.0
504893,M,MANUAL,17,2010-12-16 15:32:00,1.25,15899,Portugal,21.25
504894,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2010-12-14 14:31:00,3.75,15179,Portugal,63.75
504894,22423,REGENCY CAKESTAND 3 TIER,14,2010-06-24 17:16:00,8.5,15451,Australia,119.0
504894,71053,WHITE METAL LANTERN,8,2010-09-04 16:31:00,1.25,12575,United Kingdom,10.0
504895,84029E,RED WOOLLY HOTTIE WHITE HEART.,13,2011-06-28 17:49:00,12.75,12446,France,165.75
504895,M,MANUAL,6,2011-04-10 09:17:00,5.95,12892,Netherlands,35.7
504896,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-06-29 14:10:00,0.85,17132,Switzerland,0.85
504896,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-05-02 18:22:00,3.75,14509,Portugal,3.75
504897,POST,POSTAGE,9,2011-11-02 19:28:00,39.9,12816,Belgium,359.1
504897,POST,POSTAGE,7,2010-08-12 14:51:00,0.85,13137,France,5.95
504897,47566,PARTY BUNTING,4,2010-01-06 19:47:00,24.5,16488,Netherlands,98.0
504898,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-03-12 21:05:00,0.85,15300,Netherlands,2.55
504898,22423,REGENCY CAKESTAND 3 TIER,9,2010-04-18 11:28:00,0.85,16985,France,7.65
504899,TEST001,TEST PRODUCT,11,2011-05-02 10:18:00,8.5,14033,Netherlands,93.5
504899,47566,PARTY BUNTING,7,2011-06-19 16:51:00,3.75,13773,Australia,26.25
504899,M,MANUAL,2,2010-06-24 09:08:00,18.9,14498,France,37.8
504900,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2010-04-15 17:36:00,18.9,17502,Germany,170.1
504900,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-09-27 08:09:00,0.85,15143,Switzerland,11.9
504901,TEST001,TEST PRODUCT,16,2011-10-11 09:55:00,8.5,16281,Switzerland,136.0
504901,71053,WHITE METAL LANTERN,1,2010-01-25 16:56:00,3.75,15505,Australia,3.75
504902,POST,POSTAGE,1,2010-01-07 15:40:00,12.75,13405,Switzerland,12.75
504902,M,MANUAL,8,2010-03-20 08:48:00,12.75,13652,Australia,102.0
504902,POST,POSTAGE,8,2010-09-19 08:22:00,0.85,14872,Belgium,6.8
504903,84029E,RED WOOLLY HOTTIE WHITE HEART.,18,2010-02-05 18:43:00,0.85,13728,Belgium,15.3
504903,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-06-23 17:09:00,39.9,14713,Spain,518.7
504904,85099B,JUMBO BAG RED RETROSPOT,15,2011-10-19 13:09:00,3.75,16387,United Kingdom,56.25
504904,POST,POSTAGE,2,2010-07-15 21:01:00,8.5,17943,Switzerland,17.0
504904,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-06-06 10:26:00,8.5,17755,Switzerland,25.5
504905,DOT,DOTCOM POSTAGE,3,2011-03-24 19:39:00,5.95,13434,United Kingdom,17.85
